X,Y,Z1,Z2,Z3
9.660294283057961,78.296803265643,-0.7484426410781776,1.3317457337077123,2.7954020616446127
9.527863084930884,67.82453072365941,0.23785366866641913,0.4739007569732123,2.340966235813073
8.75927096851084,62.32580762232194,0.27473057135774703,0.6280318385472287,1.970642428349608
-14.23626555900923,-104.1577993379445,-0.04986065520834002,-1.3756282479087385,-3.643909602454103
17.50059179380972,109.79279963058347,1.9075823725847112,0.3597287077051612,2.8883468240612635
13.868923366734958,94.67802370218809,1.1755597658621082,1.077092005569392,2.673291716858862
1.191088595243429,-0.07962505180971324,1.463601327819254,-0.45691425666567964,-0.683551562593093
-5.622421648203485,-32.82198356793865,-0.5232985982002103,0.41547058549248617,-1.2086216602277453
2.0295582702681814,9.806955878970605,0.41030159426164586,-0.6792509221085837,0.4170131051310484
3.7159836364478473,23.404842535599446,-0.15641083785491067,-0.30292050002198917,1.051877467635521
-14.338956794172821,-94.82637314212882,-0.6714812802105762,-0.16105760225196047,-3.310458372724338
10.161420962583328,82.92672512246695,-0.8225195720697458,2.1690273608482893,2.7581619529441195
14.363689359164635,82.34722060948621,2.7397593678157555,-0.11771802936758721,1.585386184630015
-6.0765812579412035,-61.11638818849209,1.1804961743400544,-2.3409763297073862,-2.1951877939249878
-0.4097107245672843,16.54542553688278,-2.3386930559816226,1.7467679830034508,1.4856136584199349
8.37231163233543,46.969703633014866,1.2430972554828603,-0.07174074292754941,0.8157020350325221
-13.48422009807155,-96.75421899432541,-0.022307890879177446,-1.1416849449032715,-3.5298573793154917
-9.820488842411736,-69.09568925808642,-0.1345742176509117,-0.9395032801505047,-2.04283370320322
5.285811276927534,30.54420389457283,1.2145237244643974,-0.39774282938681915,0.8238828844817783
-7.722587607487382,-53.11422196268751,-0.7976542723567173,-0.3295814264067435,-1.679722047055722
-1.0166871036047493,-2.215673817391271,-1.2918275199906415,0.3049749169486808,0.2692668947788246
-0.031736702554201246,0.5101893436879115,0.5814862188971319,0.1497466650261346,-0.11548692361559676
-4.919307986897602,-35.04459187177957,-0.33030272779056163,-0.4824831050205958,-1.086266282786478
-6.602310781794852,-46.08892171061689,0.05285433036844737,-0.12542349314544143,-1.7235189382420828
-5.799755224176438,-35.09079747267509,-1.4052024764564626,-0.6250770717353697,-0.4085581761516437
8.623346255661673,62.1947944751431,0.21684470522337282,1.1385273106472473,1.7476659722280534
-4.698673691102764,-26.815752943117733,-0.23471955958284801,0.12556023632241478,-0.565255770435841
16.831400266414693,118.41074259374216,0.06877320830304719,1.1403393935584374,3.9505419432797435
18.09664950997362,119.56395390866986,1.3330255753924833,0.8193427525394921,3.384841704874707
26.757431851458563,185.98809724962862,1.7970003399118868,2.420994107098699,5.399940923075146
2.643104583301052,24.492203735930854,0.10826238867936988,1.0965626517897413,0.7849323983554102
-7.459593653850096,-65.29515490662554,1.1348486281759134,-1.781429596221373,-2.6424255680851902
1.3372689000406521,2.3696165891715886,0.31183886651898934,-0.8158727540731766,-0.028313479000252162
-9.441952284952228,-69.5483435484259,0.5968257666336204,-0.7033141543266828,-2.540420254579428
-19.80931344975012,-137.81605358889973,-0.67289504249461,-1.2351286521242852,-4.463801177919669
9.72768302845461,60.51083204357239,0.8355124924618063,0.7225486627951232,1.6109915999224635
-21.658513195194384,-148.02381373315183,-1.463739804946009,-1.6236749692562993,-4.303846291514398
1.202344792394899,-1.8304364723841307,1.108421959293584,-0.6365066762305612,-0.6026192836340474
-0.7439295794184815,-3.429390515546685,-0.15843040293036179,-0.16246646291754513,0.3891925457450369
2.5069631315864274,1.2559784841671287,1.0011559955396796,-1.7118790308527354,-0.11784210586578014
-4.935659686299619,-37.72559277522614,-0.25538816310972157,-0.6813223580636883,-1.3115101277869767
15.897389560128836,101.14376234734245,2.343151952983126,0.0294452045021135,3.017480619941841
3.2326361286249066,21.4210346211946,0.29653124308740625,0.4986832896540328,0.5060902091415729
-6.72915756760393,-55.62220696110638,0.20575305494631865,-1.5141414836090252,-1.8982453503159142
3.8893490138849973,16.638338808000494,1.013749775274799,-0.11176437491476705,-0.08711667637926557
1.5509769191365759,22.34756631793194,-0.9445805315262897,0.8645590140432641,1.193981562741127
5.5768622742250225,37.08610065567858,0.3215356019394786,0.24753086720954448,1.0050369383869087
-16.841723198282573,-105.80904027681429,-1.8074996568435084,-0.1725419608130806,-2.666900738524906
-17.158446415612914,-118.75519963289507,-0.6749163010884351,-1.5740316722649759,-3.450975481887796
-4.691470003153816,-33.22603082858364,0.3332825544289477,-0.8013650428750481,-1.0394977843836966
-5.003108609617303,-24.68895613073653,-0.5669808411901096,0.2510661212343477,-0.2758158751520395
3.0532181296702454,23.500798388775447,-0.11163620604531294,-0.19284235130707317,1.2513277361441046
-0.4335693393491957,7.0107962521287295,-0.6207275100128188,0.563556799725852,0.6704591394799587
-4.543222645268058,-35.167967740344785,0.34837416866099563,-0.8205408660853,-1.2492280774750104
7.241666771756035,47.07545725034698,-0.09411689754116555,-0.09338583920350425,1.730237619589225
2.5701637518135367,17.02415678881338,0.7875923867916562,0.4145813036374887,0.3413614784425725
-24.680388924273274,-172.47925018698095,-1.1032036771779368,-1.726517395896128,-5.619294587070236
-14.236350299037019,-87.2362371704229,-1.8690379687094392,0.13860481558399,-2.155521358258587
8.891215425075227,56.52329084987592,1.0383248780818788,0.09156739015124986,1.709585602078063
-0.940255806400019,-27.506834340800438,1.6146594836690173,-1.824304302418597,-1.5015113951383703
-6.795118215136471,-56.55630906386198,0.6146824947351596,-1.2745686566435255,-2.177014509915645
2.697154341567355,23.25948063322698,0.3369057135225221,1.1847004493234166,0.3581514837567239
12.303407296598051,81.13662717269126,0.8948630878518983,0.7625890793593757,2.329093951682473
3.0180504414804106,12.610985677911588,0.5175561778641934,-0.0919889496172455,-0.004353790789188183
